lr-AdamW,step,val_loss,val_acc,val_f1,epoch,train_loss,train_acc,train_f1
,105419,1.096267819404602,0.7089006974427101,0.6905498367485511,34,,,
,105419,,,,34,0.449388712644577,0.8555952183297361,0.7746778737120527
2.0000000000000007e-08,105420,,,,,,,
,108431,1.0962620973587036,0.7089006974427101,0.6905498367485511,35,,,
,108431,,,,35,0.4484364688396454,0.8562800929769218,0.7758179501254281
2.0000000000000007e-08,108432,,,,,,,
,111443,1.09625244140625,0.7087346396545998,0.6904034723245503,36,,,
,111443,,,,36,0.44516998529434204,0.8585422546903536,0.779136639931275
2.0000000000000007e-08,111444,,,,,,,
,114455,1.096251130104065,0.7087346396545998,0.6904034723245503,37,,,
,114455,,,,37,0.44900473952293396,0.8564876307487963,0.7760433154960101
2.0000000000000007e-08,114456,,,,,,,
,117467,1.0962469577789307,0.7087346396545998,0.6904089078394368,38,,,
,117467,,,,38,0.4495234489440918,0.8563216005312967,0.776052497955027
2.000000000000001e-09,117468,,,,,,,
,120479,1.096247911453247,0.7087346396545998,0.6904089078394368,39,,,
,120479,,,,39,0.44454067945480347,0.8571517516187946,0.7772311365777498
2.000000000000001e-09,120480,,,,,,,
,123491,1.0962488651275635,0.7087346396545998,0.6904089078394368,40,,,
,123491,,,,40,0.44826507568359375,0.8562385854225469,0.775001927664105
2.000000000000001e-09,123492,,,,,,,
,126503,1.0962473154067993,0.7087346396545998,0.6904089078394368,41,,,
,126503,,,,41,0.44984665513038635,0.8572140129503569,0.7756369251078247
