lr-AdamW,step,val_loss,val_acc,val_f1,epoch,train_loss,train_acc,train_f1
2e-05,0,,,,,,,
,3011,0.3627980053424835,0.8895715709066755,0.8754545533455312,0,,,
,3011,,,,0,0.6097526550292969,0.8397675383976754,0.7699386230208494
2e-05,3012,,,,,,,
,6023,0.31362226605415344,0.898040518100299,0.8877674254639053,1,,,
,6023,,,,1,0.2797660231590271,0.9103154836031548,0.8636094473766032
2e-05,6024,,,,,,,
,9035,0.3130623996257782,0.9081700431750249,0.8985023979223596,2,,,
,9035,,,,2,0.18749932944774628,0.9378995433789954,0.9054386329044117
2e-05,9036,,,,,,,
,12047,0.3224862813949585,0.9080039853869146,0.8997315543280529,3,,,
,12047,,,,3,0.12888871133327484,0.9563926940639269,0.9324985668821467
2e-05,12048,,,,,,,
,15059,0.3618009686470032,0.9008635004981733,0.8876152202238773,4,,,
,15059,,,,4,0.09418930113315582,0.9678497301784973,0.9499591808496072
2e-05,15060,,,,,,,
,18071,0.3743063807487488,0.9070076386582531,0.8987317482271964,5,,,
,18071,,,,5,0.07353592664003372,0.9751141552511415,0.9611069600110809
2e-05,18072,,,,,,,
,21083,0.3926275074481964,0.903188309531717,0.895508923555984,6,,,
,21083,,,,6,0.055609215050935745,0.9816106268161062,0.970989642017049
2e-05,21084,,,,,,,
,24095,0.4122108221054077,0.9038525406841581,0.8919914345200421,7,,,
,24095,,,,7,0.03860682249069214,0.9878372768783727,0.9806328121396674
2e-05,24096,,,,,,,
,27107,0.41640394926071167,0.9085021587512454,0.9011884248428433,8,,,
,27107,,,,8,0.03687300905585289,0.9876712328767123,0.9804886767215596
2.0000000000000003e-06,27108,,,,,,,
,30119,0.3933255672454834,0.9134838923945533,0.9046371918421178,9,,,
,30119,,,,9,0.014334614388644695,0.9960564549605645,0.9937576680042448
2.0000000000000003e-06,30120,,,,,,,
,33131,0.39684128761291504,0.9151444702756559,0.9069343115195961,10,,,
,33131,,,,10,0.008375700563192368,0.998090493980905,0.9969872238365396
2.0000000000000003e-06,33132,,,,,,,
,36143,0.407408207654953,0.9146462969113252,0.9060009261225072,11,,,
,36143,,,,11,0.006074868142604828,0.998692403486924,0.9979189151791897
2.0000000000000003e-06,36144,,,,,,,
,39155,0.4102736711502075,0.9138160079707738,0.9058899704860682,12,,,
,39155,,,,12,0.004936173092573881,0.9988584474885844,0.99820395738204
2.0000000000000003e-06,39156,,,,,,,
,42167,0.42252087593078613,0.9136499501826636,0.9052065802455598,13,,,
,42167,,,,13,0.004450279287993908,0.9991697799916978,0.9987094691204281
2.0000000000000003e-06,42168,,,,,,,
,45179,0.42603152990341187,0.913317834606443,0.9054403930052972,14,,,
,45179,,,,14,0.0034527459647506475,0.9994188459941885,0.9990867579908674
2.0000000000000004e-07,45180,,,,,,,
,48191,0.42566007375717163,0.9138160079707738,0.905753914074694,15,,,
,48191,,,,15,0.0031669882591813803,0.9995018679950187,0.9992334301923342
2.0000000000000004e-07,48192,,,,,,,
,51203,0.4253576695919037,0.9139820657588841,0.9057613918415988,16,,,
,51203,,,,16,0.003176367375999689,0.9995641344956413,0.9992850883261845
2.0000000000000004e-07,51204,,,,,,,
,54215,0.4260871410369873,0.9139820657588841,0.9060895990531496,17,,,
,54215,,,,17,0.0030224549118429422,0.9995641344956413,0.999339513860062
2.0000000000000004e-07,54216,,,,,,,
,57227,0.4262627065181732,0.9146462969113252,0.9065517947037857,18,,,
,57227,,,,18,0.0028810561634600163,0.9996471564964715,0.9994022415940227
2.0000000000000004e-07,57228,,,,,,,
,60239,0.42631322145462036,0.9141481235469944,0.9063016149047657,19,,,
,60239,,,,19,0.002838604152202606,0.999626400996264,0.9993801023938013
2.0000000000000004e-07,60240,,,,,,,
,63251,0.42698773741722107,0.9151444702756559,0.9072543369107856,20,,,
,63251,,,,20,0.0030843906570225954,0.9994811124948111,0.9991900742585679
2.0000000000000007e-08,63252,,,,,,,
,66263,0.4269320070743561,0.9151444702756559,0.9072543369107856,21,,,
,66263,,,,21,0.0027348946314305067,0.9996471564964715,0.9994714265947142
2.0000000000000007e-08,66264,,,,,,,
,69275,0.4269355833530426,0.9149784124875456,0.9071133562269007,22,,,
,69275,,,,22,0.002591079566627741,0.9996886674968867,0.9995074027950741
2.0000000000000007e-08,69276,,,,,,,
,72287,0.42696303129196167,0.9148123546994354,0.9068225609825925,23,,,
,72287,,,,23,0.0027641933411359787,0.999626400996264,0.9994308380609752
2.0000000000000007e-08,72288,,,,,,,
,75299,0.42693230509757996,0.9146462969113252,0.9066815802987076,24,,,
,75299,,,,24,0.002684317994862795,0.9996056454960565,0.9993856371938565
2.0000000000000007e-08,75300,,,,,,,
