lr-AdamW,step,val_loss,val_acc,val_f1,epoch,train_loss,train_acc,train_f1
2e-05,0,,,,,,,
,3011,0.4006573259830475,0.8776154101627366,0.8606810090992353,0,,,
,3011,,,,0,0.6195150017738342,0.8378995433789954,0.8378995433789954
2e-05,3012,,,,,,,
,6023,0.31793081760406494,0.8978744603121886,0.8869781155406233,1,,,
,6023,,,,1,0.2915659248828888,0.906434205064342,0.906434205064342
2e-05,6024,,,,,,,
,9035,0.3200489282608032,0.9035204251079375,0.89034718571765,2,,,
,9035,,,,2,0.19404351711273193,0.9350560398505604,0.9350560398505604
2e-05,9036,,,,,,,
,12047,0.34119507670402527,0.9021919628030555,0.8928238212480292,3,,,
,12047,,,,3,0.1379653662443161,0.9540265670402657,0.9540265670402657
2e-05,12048,,,,,,,
,15059,0.36881640553474426,0.9020259050149452,0.8913555468653303,4,,,
,15059,,,,4,0.09934315085411072,0.9666666666666667,0.9666666666666667
2e-05,15060,,,,,,,
,18071,0.39051249623298645,0.9015277316506144,0.8911683731575262,5,,,
,18071,,,,5,0.08004076778888702,0.9734537152345372,0.9734537152345372
2e-05,18072,,,,,,,
,21083,0.38508573174476624,0.9068415808701428,0.9004850912567525,6,,,
,21083,,,,6,0.057487111538648605,0.981112494811125,0.981112494811125
2e-05,21084,,,,,,,
,24095,0.4524315297603607,0.9008635004981733,0.8926261241377779,7,,,
,24095,,,,7,0.04648231342434883,0.985076795350768,0.985076795350768
2.0000000000000003e-06,24096,,,,,,,
,27107,0.4136483073234558,0.9118233145134507,0.9057026269929525,8,,,
,27107,,,,8,0.018797792494297028,0.9950186799501868,0.9950186799501868
2.0000000000000003e-06,27108,,,,,,,
,30119,0.4264688193798065,0.9131517768183328,0.9064586806426371,9,,,
,30119,,,,9,0.012368548661470413,0.9971357409713574,0.9971357409713574
2.0000000000000003e-06,30120,,,,,,,
,33131,0.43973079323768616,0.9128196612421122,0.9066888569453339,10,,,
,33131,,,,10,0.010240748524665833,0.9978829389788294,0.9978829389788294
2.0000000000000003e-06,33132,,,,,,,
,36143,0.4398002624511719,0.912653603454002,0.9068102992227646,11,,,
,36143,,,,11,0.008343386463820934,0.9985263594852636,0.9985263594852636
2.0000000000000003e-06,36144,,,,,,,
,39155,0.446919709444046,0.9136499501826636,0.9079792171951397,12,,,
,39155,,,,12,0.007606618572026491,0.9984640929846409,0.9984640929846409
2.0000000000000003e-06,39156,,,,,,,
,42167,0.4551948010921478,0.9131517768183328,0.9066720006557739,13,,,
,42167,,,,13,0.006860455498099327,0.9988376919883769,0.9988376919883769
2.0000000000000004e-07,42168,,,,,,,
,45179,0.45406976342201233,0.9136499501826636,0.9080561678382821,14,,,
,45179,,,,14,0.005897365510463715,0.9990867579908675,0.9990867579908675
2.0000000000000004e-07,45180,,,,,,,
,48191,0.4538555145263672,0.9131517768183328,0.9074045600670825,15,,,
,48191,,,,15,0.005898178089410067,0.9988169364881694,0.9988169364881694
2.0000000000000004e-07,48192,,,,,,,
,51203,0.45411238074302673,0.9136499501826636,0.9078276858369927,16,,,
,51203,,,,16,0.005483290646225214,0.9991075134910752,0.9991075134910752
2.0000000000000004e-07,51204,,,,,,,
,54215,0.45372164249420166,0.9138160079707738,0.9080260919627706,17,,,
,54215,,,,17,0.005886353086680174,0.999024491490245,0.999024491490245
2.0000000000000004e-07,54216,,,,,,,
,57227,0.45422571897506714,0.9139820657588841,0.9080061646202373,18,,,
,57227,,,,18,0.005630680825561285,0.9991905354919054,0.9991905354919054
2.0000000000000004e-07,57228,,,,,,,
,60239,0.4546622037887573,0.913317834606443,0.9073302880850647,19,,,
,60239,,,,19,0.005463398993015289,0.9992112909921129,0.9992112909921129
2.0000000000000007e-08,60240,,,,,,,
,63251,0.45467957854270935,0.913317834606443,0.9073302880850647,20,,,
,63251,,,,20,0.0053925896063447,0.9991282689912827,0.9991282689912827
2.0000000000000007e-08,63252,,,,,,,
,66263,0.4546119272708893,0.913317834606443,0.9073302880850647,21,,,
,66263,,,,21,0.005703506525605917,0.99906600249066,0.99906600249066
2.0000000000000007e-08,66264,,,,,,,
,69275,0.45458972454071045,0.9134838923945533,0.9075910841909618,22,,,
,69275,,,,22,0.0052585117518901825,0.9992943129929431,0.9992943129929431
2.0000000000000007e-08,69276,,,,,,,
