lr-AdamW,step,val_loss,val_acc,val_f1,epoch,train_loss,train_acc,train_f1
,51203,,,,16,0.1079045757651329,0.9648846089988378,0.9416472385756727
2e-05,51204,,,,,,,
,54215,0.53536456823349,0.8703088674858851,0.8542082266287814,17,,,
,54215,,,,17,0.10347780585289001,0.9664826498422713,0.9438563705593597
2e-05,54216,,,,,,,
,57227,0.5428446531295776,0.8693125207572235,0.8521856139335613,18,,,
,57227,,,,18,0.10161489248275757,0.9668562178316453,0.9450406949726171
2e-05,57228,,,,,,,
,60239,0.5462798476219177,0.8704749252739954,0.8548941797098554,19,,,
,60239,,,,19,0.09615388512611389,0.9701560684044496,0.949913763114405
2.0000000000000003e-06,60240,,,,,,,
,63251,0.5477041602134705,0.869644636333444,0.8538393555095144,20,,,
,63251,,,,20,0.09092225879430771,0.970218329736012,0.9502962892685579
2.0000000000000003e-06,63252,,,,,,,
,66263,0.5487557053565979,0.871471272002657,0.8562094894312747,21,,,
,66263,,,,21,0.08957112580537796,0.9699485306325751,0.9498283651645685
2.0000000000000003e-06,66264,,,,,,,
,69275,0.548854649066925,0.8706409830621056,0.8545097372020493,22,,,
,69275,,,,22,0.09010885655879974,0.9712560185953844,0.9513763117547981
2.0000000000000003e-06,69276,,,,,,,
,72287,0.5506612658500671,0.869644636333444,0.8537718963502376,23,,,
,72287,,,,23,0.09003576636314392,0.9707371741656982,0.9515949354634349
2.0000000000000003e-06,72288,,,,,,,
,75299,0.5502843260765076,0.8699767519096646,0.8539316021215537,24,,,
,75299,,,,24,0.08950056880712509,0.9707371741656982,0.9511072977667661
2.0000000000000003e-06,75300,,,,,,,
,78311,0.550536572933197,0.8706409830621056,0.8548171765250494,25,,,
,78311,,,,25,0.08833302557468414,0.9712352648181969,0.9514656185679706
2.0000000000000004e-07,78312,,,,,,,
,81323,0.550643265247345,0.8703088674858851,0.8544657196895464,26,,,
,81323,,,,26,0.08865804225206375,0.971006973269135,0.9516637435685199
2.0000000000000004e-07,81324,,,,,,,
,84335,0.550606906414032,0.8701428096977748,0.8542977774729724,27,,,
,84335,,,,27,0.08926248550415039,0.9708616968288228,0.9514030256152058
2.0000000000000004e-07,84336,,,,,,,
,87347,0.5506819486618042,0.8699767519096646,0.8539832928640628,28,,,
,87347,,,,28,0.0890035480260849,0.9709032043831978,0.9513047822851864
2.0000000000000004e-07,87348,,,,,,,
,90359,0.5506192445755005,0.8703088674858851,0.8539546573933512,29,,,
,90359,,,,29,0.08835922926664352,0.9714843101444463,0.9514228265697002
2.0000000000000004e-07,90360,,,,,,,
,93371,0.5506750345230103,0.8706409830621056,0.8544541041834658,30,,,
,93371,,,,30,0.09031644463539124,0.970176822181637,0.949934220409061
2.0000000000000004e-07,93372,,,,,,,
,96383,0.5506227016448975,0.8704749252739954,0.8544805266358318,31,,,
,96383,,,,31,0.0906810462474823,0.9707371741656982,0.9504466520314052
2.0000000000000007e-08,96384,,,,,,,
,99395,0.5506399869918823,0.8704749252739954,0.8544805266358318,32,,,
,99395,,,,32,0.0875936970114708,0.9711937572638221,0.9523296227695977
2.0000000000000007e-08,99396,,,,,,,
,102407,0.5506144762039185,0.8704749252739954,0.8544805266358318,33,,,
,102407,,,,33,0.08670762926340103,0.971422048812884,0.9519017114289349
2.0000000000000007e-08,102408,,,,,,,
,105419,0.5505724549293518,0.8704749252739954,0.8544805266358318,34,,,
,105419,,,,34,0.08850239962339401,0.9707994354972606,0.9508693329011215
2.0000000000000007e-08,105420,,,,,,,
,108431,0.5505931973457336,0.8704749252739954,0.8544805266358318,35,,,
,108431,,,,35,0.08724141120910645,0.9715050639216337,0.9522246624773782
2.0000000000000007e-08,108432,,,,,,,
,111443,0.5505942106246948,0.8704749252739954,0.8544805266358318,36,,,
,111443,,,,36,0.08774969726800919,0.9712767723725718,0.9515877729645726
