lr-AdamW,step,val_loss,val_acc,val_f1,epoch,train_loss,train_acc,train_f1
0.002,0,,,,,,,
,3011,0.9915837645530701,0.7143806044503487,0.6930461853606164,0,,,
,3011,,,,0,1.159608244895935,0.6621077536111573,0.5345849435240765
0.002,3012,,,,,,,
,6023,0.9561276435852051,0.7248422451012952,0.7088483829855864,1,,,
,6023,,,,1,0.8856162428855896,0.7364892910509713,0.6177874670050584
0.002,6024,,,,,,,
,9035,0.9469130635261536,0.7344735968116904,0.7178927630981221,2,,,
,9035,,,,2,0.7197109460830688,0.7755271459405612,0.6674358256556974
0.002,9036,,,,,,,
,12047,1.017168641090393,0.7245101295250748,0.7132214531489263,3,,,
,12047,,,,3,0.5831728577613831,0.8149800763739,0.718721873393261
0.002,12048,,,,,,,
,15059,1.0685017108917236,0.724011956160744,0.7057934482578938,4,,,
,15059,,,,4,0.4783848226070404,0.8441391333222646,0.7597576527261003
0.002,15060,,,,,,,
,18071,1.179145336151123,0.7196944536698772,0.704286899961526,5,,,
,18071,,,,5,0.3997194170951843,0.8691889423875145,0.7948896774953422
0.002,18072,,,,,,,
,21083,1.1626193523406982,0.7191962803055463,0.7000105250523431,6,,,
,21083,,,,6,0.34071964025497437,0.8874107587580939,0.8218306656579564
0.002,21084,,,,,,,
,24095,1.2549744844436646,0.7226834938558618,0.7037317406962368,7,,,
,24095,,,,7,0.2978106141090393,0.9016893574630582,0.842470869585912
0.002,24096,,,,,,,
,27107,1.2360471487045288,0.7221853204915311,0.7005176202894243,8,,,
,27107,,,,8,0.2632336914539337,0.9124190602689689,0.8592599912958725
0.0002,27108,,,,,,,
,30119,1.2544182538986206,0.7308203254732647,0.71058161367271,9,,,
,30119,,,,9,0.15333473682403564,0.9523700813548066,0.9208260649335869
0.0002,30120,,,,,,,
,33131,1.2595248222351074,0.7346396545998007,0.7126123184169098,10,,,
,33131,,,,10,0.12199880927801132,0.9645733023410261,0.9409579570201287
0.0002,33132,,,,,,,
,36143,1.2646689414978027,0.7376286947857854,0.7180754599096891,11,,,
,36143,,,,11,0.10277494043111801,0.9706334052797609,0.9511897602400627
0.0002,36144,,,,,,,
,39155,1.2632299661636353,0.7376286947857854,0.7169138959791653,12,,,
,39155,,,,12,0.09376431256532669,0.973829486966628,0.956307636503546
0.0002,39156,,,,,,,
,42167,1.2778480052947998,0.7374626369976752,0.7176857097197095,13,,,
,42167,,,,13,0.08356886357069016,0.9782915490619293,0.9636771652229018
0.0002,42168,,,,,,,
,45179,1.2800880670547485,0.737960810362006,0.7177361849139191,14,,,
,45179,,,,14,0.08060123026371002,0.9785613481653661,0.9640836581464117
2e-05,45180,,,,,,,
,48191,1.2868826389312744,0.7387910993025573,0.7182221749732723,15,,,
,48191,,,,15,0.07308164983987808,0.9824215507222315,0.970118779686683
2e-05,48192,,,,,,,
,51203,1.290293574333191,0.7391232148787779,0.718681646222454,16,,,
,51203,,,,16,0.07113923877477646,0.9828573800431678,0.9712856430044073
2e-05,51204,,,,,,,
,54215,1.2917214632034302,0.739289272666888,0.7189824458743047,17,,,
,54215,,,,17,0.07161972671747208,0.9824215507222315,0.9701933519312693
2e-05,54216,,,,,,,
,57227,1.2908543348312378,0.7399535038193291,0.7197270665719714,18,,,
,57227,,,,18,0.07289144396781921,0.981985721401295,0.9692720014195979
2e-05,57228,,,,,,,
,60239,1.292578935623169,0.7402856193955496,0.7202565450187776,19,,,
,60239,,,,19,0.07034506648778915,0.9835837622447285,0.9720984330788391
2e-05,60240,,,,,,,
,63251,1.2908973693847656,0.7396213882431086,0.7191761760821178,20,,,
,63251,,,,20,0.07285196334123611,0.9820479827328574,0.9696145200013666
2.0000000000000003e-06,63252,,,,,,,
,66263,1.2911189794540405,0.739289272666888,0.7188752830500764,21,,,
,66263,,,,21,0.07161404937505722,0.9828781338203553,0.971008763145154
2.0000000000000003e-06,66264,,,,,,,
,69275,1.2914550304412842,0.7394553304549983,0.7190602563696302,22,,,
,69275,,,,22,0.07053300738334656,0.9832101942553545,0.9718426916397153
2.0000000000000003e-06,69276,,,,,,,
,72287,1.2918652296066284,0.7394553304549983,0.7190256042108537,23,,,
,72287,,,,23,0.0693720132112503,0.9835215009131661,0.9720235986917835
2.0000000000000003e-06,72288,,,,,,,
,75299,1.2920997142791748,0.7396213882431086,0.719148057249587,24,,,
,75299,,,,24,0.06896326690912247,0.9838328075709779,0.9729267701324787
2.0000000000000003e-06,75300,,,,,,,
,78311,1.292725920677185,0.7397874460312188,0.7193033129276051,25,,,
,78311,,,,25,0.068072609603405,0.9839988377884775,0.9727215602975162
2.0000000000000003e-06,78312,,,,,,,
,81323,1.29301917552948,0.7396213882431086,0.719148057249587,26,,,
,81323,,,,26,0.07007712870836258,0.9820687365100448,0.9695435179255499
2.0000000000000004e-07,81324,,,,,,,
